id,bin,containment_id,created_at,updated_at,deleted_at
7132,B011249,C001433,,,
7133,B011251,C000781,,,
7134,B011252,C000788,,,
7135,B011253,C001447,,,
7136,B011254,C000927,,,
7137,B011255,C000860,,,
7138,B011256,C000950,,,
7139,B011257,C000470,,,
7140,B011258,C000597,,,
7141,B011259,C010230,,,
7142,B011261,C001595,,,
7143,B011262,C000861,,,
7144,B011263,C000867,,,
7145,B011264,C010208,,,
7146,B011265,C000489,,,
7147,B011267,C000453,,,
7148,B011268,C009845,,,
7149,B011269,C000729,,,
7150,B011270,C010201,,,
7151,B011271,C000490,,,
7152,B011273,C001005,,,
7153,B011274,C000531,,,
7154,B011275,C000866,,,
7155,B011276,C000741,,,
7156,B011277,C000839,,,
7157,B011279,C000775,,,
7158,B011280,C000520,,,
7159,B011281,C000728,,,
7160,B011282,C010262,,,
7161,B011283,C001431,,,
7162,B011284,C001352,,,
7163,B011286,C000464,,,
7164,B011287,C000970,,,
7165,B011288,C001304,,,
7166,B011290,C001526,,,
7167,B011291,C001809,,,
7168,B011292,C000519,,,
7169,B011293,C000869,,,
7170,B011294,C000529,,,
7171,B011295,C001009,,,
7172,B011296,C001276,,,
7173,B011297,C000840,,,
7174,B011298,C001273,,,
7175,B011299,C001329,,,
7176,B011300,C001448,,,
7177,B011301,C009277,,,
7178,B011302,C000827,,,
7179,B011303,C000476,,,
7180,B011304,C001430,,,
7181,B011305,C001295,,,
7182,B011306,C010186,,,
7183,B011307,C000828,,,
7184,B011308,C000724,,,
7185,B011309,C001435,,,
7186,B011311,C000868,,,
7187,B011312,C000849,,,
7188,B011313,C001004,,,
7189,B011314,C001330,,,
7190,B011315,C001286,,,
7191,B011316,C000491,,,
7192,B011317,C000493,,,
7193,B011318,C000854,,,
7194,B011319,C000492,,,
7195,B011320,C000469,,,
7196,B011321,C000720,,,
7197,B011322,C001429,,,
7198,B011323,C001781,,,
7199,B011324,C000440,,,
7200,B011325,C001331,,,
7201,B011326,C001854,,,
7202,B011327,C000779,,,
7203,B011328,C000718,,,
7204,B011329,C000961,,,
7205,B011330,C001010,,,
7206,B011332,C000852,,,
7207,B011333,C000582,,,
7208,B011334,C000719,,,
7209,B011335,C010185,,,
7210,B011337,C000725,,,
7211,B011338,C010232,,,
7212,B011339,C001351,,,
7213,B011340,C000726,,,
7214,B011341,C001938,,,
7215,B011342,C000452,,,
7216,B011343,C001287,,,
7217,B011344,C001449,,,
7218,B011345,C001332,,,
7219,B011346,C000841,,,
7220,B011347,C001925,,,
7221,B011348,C000851,,,
7222,B011349,C000527,,,
7223,B011350,C000463,,,
7224,B011351,C000477,,,
7225,B011352,C001434,,,
7226,B011354,C010212,,,
7227,B011355,C001788,,,
7228,B011356,C000786,,,
7229,B011357,C001870,,,
7230,B011358,C000889,,,
7231,B011359,C001293,,,
7232,B011360,C001328,,,
7233,B011361,C000853,,,
7234,B011362,C001003,,,
7235,B011363,C000439,,,
7236,B011364,C000831,,,
7237,B011365,C010210,,,
7238,B011366,C001272,,,
7239,B011367,C001428,,,
7240,B011369,C000855,,,
7241,B011370,C010216,,,
7242,B011371,C000856,,,
7243,B011372,C010211,,,
7244,B011373,C010229,,,
7245,B011374,C001271,,,
7246,B011375,C000832,,,
7247,B011376,C000583,,,
7248,B011377,C000829,,,
7249,B011378,C001335,,,
7250,B011379,C001011,,,
7251,B011380,C000824,,,
7252,B011381,C011153,,,
7253,B011382,C010235,,,
7254,B011383,C000454,,,
7255,B011384,C001853,,,
7256,B011385,C000850,,,
7257,B011386,C000873,,,
7258,B011387,C000890,,,
7259,B011388,C001810,,,
7260,B011389,C001828,,,
7261,B011390,C001913,,,
7262,B011391,C001327,,,
7263,B011392,C011152,,,
7264,B011393,C010184,,,
7265,B011394,C001422,,,
7266,B011395,C010189,,,
7267,B011396,C000441,,,
7268,B011397,C000874,,,
7269,B011398,C000437,,,
7270,B011399,C001851,,,
7271,B011400,C000727,,,
7272,B011401,C000785,,,
7273,B011402,C000518,,,
7274,B011403,C000443,,,
7275,B011404,C000721,,,
7276,B011405,C001419,,,
7277,B011406,C010209,,,
7278,B011407,C000825,,,
7279,B011408,C001002,,,
7280,B011409,C000962,,,
7281,B011410,C000967,,,
7282,B011411,C000397,,,
7283,B011412,C010239,,,
7284,B011413,C007340,,,
7285,B011414,C001277,,,
7286,B011415,C001529,,,
7287,B011416,C000475,,,
7288,B011417,C001424,,,
7289,B011418,C001450,,,
7290,B011419,C000461,,,
7291,B011420,C000599,,,
7292,B011421,C000526,,,
7293,B011422,C000830,,,
7294,B011423,C001012,,,
7295,B011424,C001784,,,
7296,B011425,C010237,,,
7297,B011426,C001334,,,
7298,B011427,C001292,,,
7299,B011428,C001926,,,
7300,B011429,C000857,,,
7301,B011430,C000823,,,
7302,B011431,C010238,,,
7303,B011433,C000833,,,
7304,B011434,C000462,,,
7305,B011435,C001285,,,
7306,B011436,C001333,,,
7307,B011437,C010183,,,
7308,B011438,C000742,,,
7309,B011439,C001291,,,
7310,B011440,C000600,,,
7311,B011441,C000826,,,
7312,B011442,C000584,,,
7313,B011443,C000478,,,
7314,B011444,C001423,,,
7315,B011445,C001421,,,
7316,B011446,C000780,,,
7317,B011447,C000966,,,
7318,B011448,C000888,,,
7319,B011449,C000398,,,
7320,B011450,C000438,,,
7321,B011452,C000723,,,
7322,B011453,C010188,,,
7323,B011454,C010190,,,
7324,B011455,C000858,,,
7325,B011456,C001924,,,
7326,B011457,C010236,,,
7327,B011458,C000435,,,
7328,B011459,C000528,,,
7329,B011460,C001284,,,
7330,B011461,C000838,,,
7331,B011462,C001373,,,
7332,B011463,C001787,,,
7333,B011464,C000812,,,
7334,B011466,C001262,,,
7335,B011468,C000834,,,
7336,B011469,C001013,,,
7337,B011470,C000517,,,
7338,B011472,C001869,,,
7339,B011473,C000822,,,
7340,B011474,C000898,,,
7341,B011475,C001278,,,
7342,B011476,C010191,,,
7343,B011477,C000963,,,
7344,B011478,C001290,,,
7345,B011479,C009275,,,
7346,B011480,C000446,,,
7347,B011481,C000971,,,
7348,B011482,C000513,,,
7349,B011483,C001594,,,
7350,B011485,C000451,,,
7351,B011486,C001420,,,
7352,B011487,C000813,,,
7353,B011488,C001785,,,
7354,B011489,C000810,,,
7355,B011491,C000442,,,
7356,B011492,C001786,,,
7357,B011493,C001263,,,
7358,B011495,C001268,,,
7359,B011496,C000585,,,
7360,B011497,C000412,,,
7361,B011498,C000897,,,
7362,B011500,C000434,,,
7363,B011502,C001914,,,
7364,B011504,C001407,,,
7365,B011505,C000512,,,
7366,B011506,C000514,,,
7367,B011507,C000821,,,
7368,B011508,C000530,,,
7369,B011509,C000436,,,
7370,B011510,C000835,,,
7371,B011511,C001014,,,
7372,B011512,C001283,,,
7373,B011513,C000891,,,
7374,B011514,C000809,,,
7375,B011515,C001279,,,
7376,B011516,C010192,,,
7377,B011517,C000859,,,
7378,B011518,C001418,,,
7379,B011519,C000399,,,
7380,B011520,C001260,,,
7381,B011521,C010180,,,
7382,B011522,C000811,,,
7383,B011523,C001261,,,
7384,B011524,C001289,,,
7385,B011525,C000444,,,
7386,B011526,C000433,,,
7387,B011527,C000964,,,
7388,B011528,C009276,,,
7389,B011529,C000460,,,
7390,B011530,C001294,,,
7391,B011531,C001015,,,
7392,B011532,C001270,,,
7393,B011533,C009298,,,
7394,B011534,C000836,,,
7395,B011535,C000445,,,
7396,B011537,C001259,,,
7397,B011538,C001530,,,
7398,B011539,C001280,,,
7399,B011540,C001282,,,
7400,B011541,C000503,,,
7401,B011542,C000450,,,
7402,B011543,C000820,,,
7403,B011544,C001258,,,
7404,B011545,C000892,,,
7405,B011546,C000968,,,
7406,B011547,C000722,,,
7407,B011548,C000401,,,
7408,B011549,C001862,,,
7409,B011550,C001267,,,
7410,B011551,C001374,,,
7411,B011552,C000730,,,
7412,B011553,C000432,,,
7413,B011554,C000744,,,
7414,B011555,C000504,,,
7415,B011556,C000455,,,
7416,B011557,C001269,,,
7417,B011558,C000511,,,
7418,B011559,C001288,,,
7419,B011560,C000819,,,
7420,B011561,C000808,,,
7421,B011562,C001775,,,
7422,B011563,C000509,,,
7423,B011564,C000407,,,
7424,B011565,C000586,,,
7425,B011566,C001411,,,
7426,B011567,C000400,,,
7427,B011568,C000807,,,
7428,B011569,C001281,,,
7429,B011570,C000837,,,
7430,B011571,C001920,,,
7431,B011572,C001371,,,
7432,B011573,C000427,,,
7433,B011574,C001257,,,
7434,B011575,C001412,,,
7435,B011576,C001372,,,
7436,B011577,C000406,,,
7437,B011578,C001406,,,
7438,B011579,C000896,,,
7439,B011580,C001416,,,
7440,B011581,C001922,,,
7441,B011582,C001264,,,
7442,B011583,C001531,,,
7443,B011584,C000431,,,
7444,B011585,C001413,,,
7445,B011586,C000456,,,
7446,B011587,C000587,,,
7447,B011588,C010220,,,
7448,B011589,C001243,,,
7449,B011590,C001533,,,
7450,B011591,C010674,,,
7451,B011592,C000899,,,
7452,B011593,C001414,,,
7453,B011594,C000817,,,
7454,B011595,C001266,,,
7455,B011596,C000510,,,
7456,B011598,C010219,,,
7457,B011599,C000516,,,
7458,B011600,C000814,,,
7459,B011601,C001256,,,
7460,B011602,C000430,,,
7461,B011604,C000515,,,
7462,B011605,C000403,,,
7463,B011606,C000743,,,
7464,B011607,C000893,,,
7465,B011608,C000745,,,
7466,B011609,C000502,,,
7467,B011610,C000447,,,
7468,B011611,C001425,,,
7469,B011612,C001417,,,
7470,B011613,C000816,,,
7471,B011614,C000402,,,
7472,B011616,C000408,,,
7473,B011617,C001426,,,
7474,B011618,C001265,,,
7475,B011619,C001404,,,
7476,B011620,C001405,,,
7477,B011622,C001375,,,
7478,B011623,C000494,,,
7479,B011624,C001532,,,
7480,B011625,C000588,,,
7481,B011626,C001776,,,
7482,B011627,C001861,,,
7483,B011628,C001255,,,
7484,B011629,C000746,,,
7485,B011630,C001427,,,
7486,B011631,C000895,,,
7487,B011632,C001942,,,
7488,B011633,C001933,,,
7489,B011634,C000448,,,
7490,B011635,C001254,,,
7491,B011636,C000426,,,
7492,B011637,C000965,,,
7493,B011638,C006744,,,
7494,B011639,C000894,,,
7495,B011641,C001535,,,
7496,B011643,C000500,,,
7497,B011646,C011157,,,
7498,B011648,C001364,,,
7499,B011649,C000425,,,
7500,B011650,C001534,,,
7501,B011651,C001379,,,
7502,B011652,C010187,,,
7503,B011653,C000409,,,
7504,B011654,C000429,,,
7505,B011655,C001376,,,
7506,B011656,C001368,,,
7507,B011657,C001410,,,
7508,B011660,C000508,,,
7509,B011661,C010263,,,
7510,B011662,C001409,,,
7511,B011663,C001369,,,
7512,B011664,C001252,,,
7513,B011665,C001378,,,
7514,B011666,C000405,,,
7515,B011667,C001921,,,
7516,B011668,C001539,,,
7517,B011669,C001536,,,
7518,B011670,C000750,,,
7519,B011671,C000449,,,
7520,B011672,C000747,,,
7521,B011673,C001366,,,
7522,B011674,C006743,,,
7523,B011675,C001403,,,
7524,B011676,C001537,,,
7525,B011677,C000818,,,
7526,B011678,C000815,,,
7527,B011679,C001242,,,
7528,B011680,C010178,,,
7529,B011681,C000909,,,
7530,B011682,C001365,,,
7531,B011683,C001538,,,
7532,B011684,C000404,,,
7533,B011686,C009299,,,
7534,B011689,C000145,,,
7535,B011690,C001856,,,
7536,B011691,C000410,,,
7537,B011692,C001370,,,
7538,B011693,C000923,,,
7539,B011694,C010218,,,
7540,B011696,C000411,,,
7541,B011697,C001408,,,
7542,B011698,C000906,,,
7543,B011699,C001540,,,
7544,B011700,C000457,,,
7545,B011702,C010176,,,
7546,B011703,C001377,,,
7547,B011704,C001363,,,
7548,B011705,C000501,,,
7549,B011707,C000507,,,
7550,B011708,C000590,,,
7551,B011709,C001367,,,
7552,B011711,C000751,,,
7553,B011712,C000428,,,
7554,B011713,C000495,,,
7555,B011714,C000066,,,
7556,B011715,C010179,,,
7557,B011718,C001336,,,
7558,B011720,C001402,,,
7559,B011722,C001337,,,
7560,B011723,C010173,,,
7561,B011725,C000900,,,
7562,B011727,C000589,,,
7563,B011729,C000567,,,
7564,B011731,C006745,,,
7565,B011732,C001253,,,
7566,B011733,C000498,,,
7567,B011734,C000749,,,
7568,B011735,C000748,,,
7569,B011736,C000601,,,
7570,B011737,C001970,,,
7571,B011738,C000916,,,
7572,B011740,C001415,,,
7573,B011742,C001812,,,
7574,B011744,C009300,,,
7575,B011745,C000067,,,
7576,B011746,C000914,,,
7577,B011747,C010213,,,
7578,B011748,C001811,,,
7579,B011750,C000910,,,
7580,B011751,C000591,,,
7581,B011753,C001338,,,
7582,B011754,C000917,,,
7583,B011755,C000901,,,
7584,B011756,C000564,,,
7585,B011757,C001778,,,
7586,B011758,C001344,,,
7587,B011759,C010221,,,
7588,B011760,C010172,,,
7589,B011761,C000499,,,
7590,B011762,C002404,,,
7591,B011763,C000709,,,
7592,B011764,C001247,,,
7593,B011766,C001250,,,
7594,B011767,C000565,,,
7595,B011768,C001917,,,
7596,B011770,C008886,,,
7597,B011771,C010175,,,
7598,B011772,C000065,,,
7599,B011773,C000904,,,
7600,B011774,C001541,,,
7601,B011775,C007341,,,
7602,B011776,C000458,,,
7603,B011777,C001342,,,
7604,B011778,C000911,,,
7605,B011779,C010222,,,
7606,B011780,C001339,,,
7607,B011781,C001401,,,
7608,B011782,C001930,,,
7609,B011783,C001251,,,
7610,B011784,C010177,,,
7611,B011785,C000907,,,
7612,B011786,C000903,,,
7613,B011787,C001782,,,
7614,B011788,C001963,,,
7615,B011790,C001400,,,
7616,B011791,C010264,,,
7617,B011793,C001249,,,
7618,B011794,C001248,,,
7619,B011795,C000459,,,
7620,B011796,C001547,,,
7621,B011798,C001399,,,
7622,B011803,C001343,,,
7623,B011804,C000902,,,
7624,B011805,C000913,,,
7625,B011807,C000912,,,
7626,B011808,C000915,,,
7627,B011809,C000566,,,
7628,B011810,C001340,,,
7629,B011812,C001380,,,
7630,B011813,C000920,,,
7631,B011814,C000908,,,
7632,B011815,C001544,,,
7633,B011817,C001341,,,
7634,B011818,C000604,,,
7635,B011820,C000921,,,
7636,B011821,C001383,,,
7637,B011822,C000925,,,
7638,B011823,C010223,,,
7639,B011824,C001542,,,
7640,B011826,C001793,,,
7641,B011827,C000413,,,
7642,B011828,C000806,,,
7643,B011829,C000422,,,
7644,B011830,C011505,,,
7645,B011831,C000419,,,
7646,B011832,C001971,,,
7647,B011833,C000497,,,
7648,B011834,C001382,,,
7649,B011835,C000057,,,
7650,B011836,C000149,,,
7651,B011838,C001796,,,
7652,B011839,C000926,,,
7653,B011840,C001546,,,
7654,B011841,C001384,,,
7655,B011842,C001794,,,
7656,B011843,C000919,,,
7657,B011844,C011506,,,
7658,B011845,C010174,,,
7659,B011846,C001801,,,
7660,B011847,C001543,,,
7661,B011848,C000064,,,
7662,B011849,C000705,,,
7663,B011850,C000922,,,
7664,B011852,C000701,,,
7665,B011853,C001815,,,
7666,B011854,C000416,,,
7667,B011855,C001386,,,
7668,B011856,C001859,,,
7669,B011857,C000056,,,
7670,B011859,C000702,,,
7671,B011860,C000707,,,
7672,B011862,C000063,,,
7673,B011863,C008885,,,
7674,B011864,C000918,,,
7675,B011865,C000060,,,
7676,B011866,C001545,,,
7677,B011867,C001381,,,
7678,B011868,C001929,,,
7679,B011869,C000417,,,
7680,B011870,C001397,,,
7681,B011872,C011473,,,
7682,B011873,C000055,,,
7683,B011874,C000603,,,
7684,B011875,C000414,,,
7685,B011876,C001800,,,
7686,B011877,C001388,,,
7687,B011878,C000505,,,
7688,B011879,C000421,,,
7689,B011880,C000424,,,
7690,B011881,C010266,,,
7691,B011882,C000059,,,
7692,B011883,C001795,,,
7693,B011884,C000423,,,
7694,B011885,C010265,,,
7695,B011886,C001398,,,
7696,B011887,C001858,,,
7697,B011889,C000804,,,
7698,B011890,C001389,,,
7699,B011891,C000061,,,
7700,B011892,C000058,,,
7701,B011893,C000993,,,
7702,B011894,C001813,,,
7703,B011895,C000700,,,
7704,B011896,C001385,,,
7705,B011897,C000924,,,
7706,B011899,C011156,,,
7707,B011900,C000496,,,
7708,B011901,C010267,,,
7709,B011902,C001860,,,
7710,B011903,C007342,,,
7711,B011904,C000703,,,
7712,B011906,C000062,,,
7713,B011907,C007641,,,
7714,B011908,C000054,,,
7715,B011909,C000706,,,
7716,B011910,C001548,,,
7717,B011911,C001814,,,
7718,B011912,C000704,,,
7719,B011913,C001871,,,
7720,B011914,C000506,,,
7721,B011916,C000708,,,
7722,B011917,C000994,,,
7723,B011918,C001783,,,
7724,B011919,C000420,,,
7725,B011920,C000053,,,
7726,B011922,C001387,,,
7727,B011923,C000415,,,
7728,B011924,C000418,,,
7729,B011925,C000046,,,
7730,B011927,C001395,,,
7731,B011929,C007343,,,
7732,B011932,C001580,,,
7733,B011950,C010228,,,
7734,B011958,C010226,,,
7735,B011959,C010224,,,
7736,B011963,C001390,,,
7737,B011964,C001392,,,
7738,B011972,C001396,,,
7739,B011976,C001579,,,
7740,B011977,C001391,,,
7741,B011984,C008887,,,
7742,B011985,C006739,,,
7743,B011990,C001393,,,
7744,B011995,C006740,,,
7745,B011996,C010225,,,
7746,B012010,C011421,,,
7747,B012026,C006741,,,
7748,B012027,C011415,,,
7749,B012031,C001394,,,
7750,B012038,C010270,,,
7751,B012045,C010271,,,
7752,B012051,C006742,,,
7753,B012055,C010269,,,
7754,B012061,C009883,,,
7755,B012082,C010272,,,
7756,B012096,C009882,,,
7757,B012103,C011146,,,
7758,B012110,C009884,,,
7759,B012126,C008809,,,
7760,B012137,C010227,,,
7761,B012160,C010273,,,
7762,B012221,C009274,,,
7763,B012222,C010697,,,
7764,B012223,C008788,,,
7765,B012224,C010997,,,
7766,B012225,C002132,,,
7767,B012226,C008749,,,
7768,B012227,C008789,,,
7769,B012228,C002229,,,
7770,B012230,C011145,,,
7771,B012231,C006737,,,
7772,B012232,C002230,,,
7773,B012234,C002631,,,
7774,B012235,C006719,,,
7775,B012236,C008839,,,
7776,B012237,C006721,,,
7777,B012238,C008821,,,
7778,B012239,C008836,,,
7779,B012240,C011144,,,
7780,B012241,C008747,,,
7781,B012242,C008729,,,
7782,B012243,C011012,,,
7783,B012244,C008840,,,
7784,B012245,C008816,,,
7785,B012246,C008745,,,
7786,B012247,C002661,,,
7787,B012248,C008815,,,
7788,B012249,C008834,,,
7789,B012250,C008748,,,
7790,B012251,C008753,,,
7791,B012252,C002571,,,
7792,B012253,C008884,,,
7793,B012254,C010823,,,
7794,B012255,C008814,,,
7795,B012256,C008754,,,
7796,B012257,C002134,,,
7797,B012258,C009231,,,
7798,B012259,C008824,,,
7799,B012260,C008733,,,
7800,B012261,C008750,,,
7801,B012262,C008792,,,
7802,B012263,C006722,,,
7803,B012264,C008820,,,
7804,B012266,C002634,,,
7805,B012267,C002633,,,
7806,B012268,C008732,,,
7807,B012269,C008813,,,
7808,B012270,C011654,,,
7809,B012271,C008746,,,
7810,B012272,C002136,,,
7811,B012273,C008757,,,
7812,B012274,C002660,,,
7813,B012275,C002569,,,
7814,B012276,C008811,,,
7815,B012277,C002572,,,
7816,B012278,C011161,,,
7817,B012279,C002133,,,
7818,B012281,C008837,,,
7819,B012282,C002629,,,
7820,B012283,C009136,,,
7821,B012284,C011655,,,
7822,B012285,C008838,,,
7823,B012286,C002630,,,
7824,B012287,C008835,,,
7825,B012288,C006738,,,
7826,B012289,C008810,,,
7827,B012290,C008793,,,
7828,B012291,C008787,,,
7829,B012292,C007962,,,
7830,B012293,C008823,,,
7831,B012294,C002135,,,
7832,B012295,C009236,,,
7833,B012296,C008742,,,
7834,B012297,C002024,,,
7835,B012298,C009232,,,
7836,B012299,C010703,,,
7837,B012300,C008784,,,
7838,B012301,C009234,,,
7839,B012303,C009222,,,
7840,B012304,C008822,,,
7841,B012305,C002232,,,
7842,B012306,C011016,,,
7843,B012308,C008756,,,
7844,B012309,C008790,,,
7845,B012310,C000144,,,
7846,B012311,C002570,,,
7847,B012312,C011011,,,
7848,B012313,C002632,,,
7849,B012314,C008806,,,
7850,B012315,C009228,,,
7851,B012316,C008743,,,
7852,B012317,C008817,,,
7853,B012318,C008731,,,
7854,B012319,C009233,,,
7855,B012320,C002573,,,
7856,B012321,C006720,,,
7857,B012322,C008728,,,
7858,B012323,C008805,,,
7859,B012324,C008786,,,
7860,B012325,C008785,,,
7861,B012326,C008781,,,
7862,B012327,C002233,,,
7863,B012329,C008755,,,
7864,B012330,C011019,,,
7865,B012331,C008727,,,
7866,B012332,C011672,,,
7867,B012333,C002228,,,
7868,B012334,C002636,,,
7869,B012335,C008758,,,
7870,B012336,C008734,,,
7871,B012337,C009223,,,
7872,B012338,C008744,,,
7873,B012339,C008883,,,
7874,B012340,C000031,,,
7875,B012341,C009235,,,
7876,B012342,C011010,,,
7877,B012343,C008725,,,
7878,B012344,C008791,,,
7879,B012345,C006736,,,
7880,B012346,C011013,,,
7881,B012347,C008808,,,
7882,B012348,C008818,,,
7883,B012349,C008730,,,
7884,B012350,C008740,,,
7885,B012351,C002576,,,
7886,B012352,C008751,,,
7887,B012354,C008812,,,
7888,B012355,C008726,,,
7889,B012356,C008783,,,
7890,B012357,C011556,,,
7891,B012358,C008807,,,
7892,B012359,C008832,,,
7893,B012360,C008782,,,
7894,B012361,C009229,,,
7895,B012362,C008769,,,
7896,B012363,C009137,,,
7897,B012364,C002227,,,
7898,B012365,C008735,,,
7899,B012367,C002023,,,
7900,B012368,C002022,,,
7901,B012369,C008798,,,
7902,B012370,C008825,,,
7903,B012371,C002659,,,
7904,B012372,C008741,,,
7905,B012373,C008826,,,
7906,B012374,C008759,,,
7907,B012375,C001241,,,
7908,B012376,C008819,,,
7909,B012377,C008882,,,
7910,B012378,C011669,,,
7911,B012379,C011017,,,
7912,B012380,C009237,,,
7913,B012381,C002653,,,
7914,B012382,C011008,,,
7915,B012383,C008833,,,
7916,B012384,C008770,,,
7917,B012385,C008780,,,
7918,B012386,C002628,,,
7919,B012388,C009230,,,
7920,B012389,C002655,,,
7921,B012390,C002574,,,
7922,B012391,C011014,,,
7923,B012393,C002038,,,
7924,B012394,C008795,,,
7925,B012395,C002635,,,
7926,B012396,C008794,,,
7927,B012397,C002567,,,
7928,B012398,C006723,,,
7929,B012399,C008739,,,
7930,B012400,C011739,,,
7931,B012401,C009273,,,
7932,B012402,C002654,,,
7933,B012403,C011015,,,
7934,B012405,C008737,,,
7935,B012407,C008714,,,
7936,B012408,C011670,,,
7937,B012409,C008827,,,
7938,B012410,C008721,,,
7939,B012411,C009224,,,
7940,B012412,C008760,,,
7941,B012413,C006735,,,
7942,B012414,C011752,,,
7943,B012415,C009238,,,
7944,B012416,C009258,,,
7945,B012417,C008768,,,
7946,B012418,C002560,,,
7947,B012419,C002657,,,
7948,B012420,C002656,,,
7949,B012421,C009138,,,
7950,B012422,C008779,,,
7951,B012423,C011666,,,
7952,B012424,C006734,,,
7953,B012425,C008738,,,
7954,B012426,C002651,,,
7955,B012427,C009246,,,
7956,B012428,C008717,,,
7957,B012430,C002231,,,
7958,B012431,C008801,,,
7959,B012432,C008722,,,
7960,B012433,C008799,,,
7961,B012434,C008796,,,
7962,B012435,C008752,,,
7963,B012436,C008736,,,
7964,B012437,C008797,,,
7965,B012438,C008800,,,
7966,B012439,C002652,,,
7967,B012440,C008715,,,
7968,B012441,C011554,,,
7969,B012442,C008828,,,
7970,B012443,C009227,,,
7971,B012444,C008761,,,
7972,B012445,C002627,,,
7973,B012446,C002575,,,
7974,B012448,C008718,,,
7975,B012449,C011018,,,
7976,B012450,C002566,,,
7977,B012452,C002650,,,
7978,B012453,C002658,,,
7979,B012456,C002568,,,
7980,B012457,C011553,,,
7981,B012458,C011668,,,
7982,B012459,C002583,,,
7983,B012460,C002625,,,
7984,B012461,C002563,,,
7985,B012462,C006724,,,
7986,B012463,C008778,,,
7987,B012464,C009225,,,
7988,B012465,C008829,,,
7989,B012466,C009247,,,
7990,B012467,C002131,,,
7991,B012468,C008724,,,
7992,B012469,C008762,,,
7993,B012470,C009257,,,
7994,B012471,C002390,,,
7995,B012472,C011555,,,
7996,B012473,C000699,,,
7997,B012475,C002562,,,
7998,B012476,C002626,,,
7999,B012477,C009259,,,
8000,B012479,C009256,,,
8001,B012480,C011009,,,
8002,B012481,C008803,,,
8003,B012482,C008719,,,
8004,B012483,C008771,,,
8005,B012484,C002564,,,
8006,B012485,C008764,,,
8007,B012486,C000033,,,
8008,B012487,C008804,,,
